HANDELSID,TID,PRIS,VOLUM,TYPE
1IV2513FI,09:50:42,270.00,10,Exchange Continuous
1IV2513FH,09:50:42,270.00,10,Exchange Continuous
1IV2513FG,09:50:42,270.00,293,Exchange Continuous
1IV2513FF,09:50:42,270.00,10,Exchange Continuous
1IV2513FE,09:50:42,270.00,10,Exchange Continuous
1IV2513FA,09:50:27,269.90,45,Exchange Continuous
1IV2513F9,09:50:27,269.90,45,Exchange Continuous
1IV2513EV,09:49:17,269.80,53,Exchange Continuous
1IV2513EU,09:49:17,269.85,78,Exchange Continuous
1IV2513ET,09:49:17,269.85,28,Exchange Continuous
1IV2513ES,09:49:17,269.85,29,Exchange Continuous
1IV2513ER,09:49:17,269.85,143,Exchange Continuous
1IV2513EQ,09:49:17,269.85,172,Exchange Continuous
1IV2513EP,09:49:17,269.85,106,Retail Matching Facility
1IV2513EI,09:48:21,270.00,97,Exchange Continuous
1IV2513EH,09:48:21,270.00,185,Exchange Continuous
1IV2513EG,09:48:21,270.00,327,Exchange Continuous
1IV2513EF,09:48:21,269.95,70,Exchange Continuous
1IV2513EE,09:48:21,269.95,185,Exchange Continuous
1IV2513ED,09:48:17,269.90,76,Exchange Continuous
1IV2513EC,09:48:17,269.90,24,Exchange Continuous
1IV2513EB,09:48:17,269.90,12,Exchange Continuous
1IV2513EA,09:48:17,269.90,12,Exchange Continuous
1IV2513E9,09:48:17,269.90,100,Retail Matching Facility
1IV2513E8,09:47:53,269.90,131,Exchange Continuous
1IV2513E4,09:47:43,269.70,70,Exchange Continuous
1IV2513E3,09:47:43,269.80,82,Exchange Continuous
1IV2513E2,09:47:43,269.70,240,Exchange Continuous
1IV2513E1,09:47:43,269.70,178,Exchange Continuous
1IV2513E0,09:47:43,269.75,177,Exchange Continuous
1IV2513DZ,09:47:43,269.75,303,Exchange Continuous
1IV2513DY,09:47:43,269.75,180,Exchange Continuous
1IV2513DX,09:47:43,269.80,286,Exchange Continuous
1IV2513DW,09:47:43,269.80,184,Exchange Continuous
1IV2513DV,09:47:43,269.80,240,Exchange Continuous
1IV2513DU,09:47:43,269.85,308,Exchange Continuous
1IV2513DT,09:47:43,269.90,49,Exchange Continuous
1IV2513DS,09:47:43,269.90,20,Exchange Continuous
1IV2513DR,09:47:43,269.90,464,Exchange Continuous
1IV2513DQ,09:47:43,269.90,2,Exchange Continuous
1IV2513DP,09:47:43,269.90,481,Exchange Continuous
1IV2513DO,09:47:43,269.90,464,Exchange Continuous
1IV2513DN,09:47:43,269.90,362,Exchange Continuous
1IV2513DM,09:47:43,269.90,119,Exchange Continuous
1IV2513DL,09:47:43,269.90,17,Exchange Continuous
1IV2513DK,09:47:43,269.90,464,Exchange Continuous
1IV2513DJ,09:47:43,269.90,61,Exchange Continuous
1IV2513DI,09:47:43,269.90,420,Exchange Continuous
1IV2513DH,09:47:43,269.90,61,Exchange Continuous
1IV2513DG,09:47:43,269.90,403,Exchange Continuous
1IV2513DF,09:47:43,269.90,83,Exchange Continuous
1IV2513DE,09:47:43,269.90,78,Exchange Continuous
1IV2513DD,09:47:43,269.90,320,Exchange Continuous
1IV2513DC,09:47:43,269.90,450,Exchange Continuous
1IV2513DB,09:47:43,269.90,1 200,Exchange Continuous
1IV2513DA,09:47:43,269.90,141,Exchange Continuous
1IV2513D9,09:47:43,269.90,240,Exchange Continuous
1IV2513D8,09:47:43,269.90,309,Exchange Continuous
1IV2513D7,09:47:43,269.95,547,Exchange Continuous
1IV2513D6,09:47:43,269.95,567,Exchange Continuous
1IV2513D5,09:47:43,269.95,302,Exchange Continuous
1IV2513D4,09:47:43,269.95,567,Exchange Continuous
1IV2513D3,09:47:43,269.95,202,Exchange Continuous
1IV2513D2,09:47:43,270.00,421,Exchange Continuous
1IV2513D1,09:47:43,270.00,303,Exchange Continuous
1IV2513D0,09:47:43,270.00,293,Exchange Continuous
1IV2513CZ,09:47:43,270.00,1,Exchange Continuous
1IV2513CY,09:47:43,270.00,85,Exchange Continuous
1IV2513CX,09:47:43,270.00,240,Exchange Continuous
1IV2513CW,09:47:43,270.00,70,Exchange Continuous
1IV2513C6,09:46:24,270.05,167,Exchange Continuous
1IV2513C5,09:46:24,270.05,50,Exchange Continuous
1IV2513C4,09:46:20,270.05,71,Exchange Continuous
1IV2513C3,09:46:20,270.05,165,Exchange Continuous
1IV2513C2,09:46:20,270.05,56,Exchange Continuous
1IV2513C1,09:46:20,270.05,221,Exchange Continuous
1IV2513C0,09:46:20,270.05,139,Exchange Continuous
1IV2513BZ,09:46:20,270.05,154,Exchange Continuous
1IV2513BY,09:46:20,270.05,221,Exchange Continuous
1IV2513BX,09:46:19,270.05,459,Exchange Continuous
1IV2513BW,09:46:19,270.05,221,Exchange Continuous
1IV2513BV,09:46:19,270.05,295,Exchange Continuous
1IV2513BU,09:46:19,270.05,45,Exchange Continuous
1IV2513BT,09:46:19,270.05,69,Exchange Continuous
1IV2513BS,09:46:19,270.05,221,Exchange Continuous
1IV2513BR,09:46:19,270.05,50,Exchange Continuous
1IV2513BQ,09:46:16,270.10,1,Exchange Continuous
1IV2513BP,09:46:12,270.05,303,Exchange Continuous
1IV2513BO,09:46:12,270.15,750,Retail Matching Facility
1IV2513AJ,09:45:34,270.05,129,Exchange Continuous
1IV2513AI,09:45:34,270.00,333,Exchange Continuous
1IV2513AH,09:45:34,270.00,30,Exchange Continuous
1IV2513AG,09:45:34,270.00,349,Retail Matching Facility
1IV2513AF,09:45:34,270.00,1 096,Retail Matching Facility
1IV2513AE,09:45:34,270.00,50,Exchange Continuous
1IV2513AD,09:45:34,270.00,405,Exchange Continuous
1IV2513AC,09:45:34,270.00,1 000,Exchange Continuous
1IV2513AB,09:45:34,269.95,600,Retail Matching Facility
1IV2513AA,09:45:21,269.80,50,Retail Matching Facility
1IV2513A9,09:45:21,269.85,6,Exchange Continuous
1IV25139W,09:45:04,269.80,79,Exchange Continuous
1IV25139S,09:44:56,269.80,5,Retail Matching Facility
1IV25139R,09:44:54,269.80,65,Exchange Continuous
1IV25139N,09:44:53,269.75,15,Exchange Continuous
1IV25139M,09:44:52,269.65,364,Exchange Continuous
1IV25139L,09:44:52,269.65,20,Exchange Continuous
1IV25139K,09:44:52,269.60,240,Exchange Continuous
1IV25139J,09:44:52,269.60,70,Exchange Continuous
1IV25139I,09:44:52,269.60,314,Exchange Continuous
1IV25139H,09:44:52,269.60,303,Exchange Continuous
1IV25139G,09:44:52,269.60,3,Exchange Continuous
1IV251395,09:44:27,269.55,192,Exchange Continuous
1IV251394,09:44:27,269.55,303,Exchange Continuous
1IV251393,09:44:27,269.55,495,Exchange Continuous
1IV251392,09:44:27,269.55,138,Exchange Continuous
1IV251390,09:44:18,269.55,194,Exchange Continuous
1IV25138Z,09:44:18,269.55,70,Exchange Continuous
1IV25138Y,09:44:08,269.50,161,Exchange Continuous
1IV25138W,09:43:50,269.45,3,Exchange Continuous
1IV25138V,09:43:45,269.45,20,Retail Matching Facility
1IV25138S,09:43:24,269.45,1,Retail Matching Facility
1IV25138O,09:43:06,269.35,70,Exchange Continuous
1IV25138N,09:43:06,269.35,3,Exchange Continuous
1IV25138L,09:43:03,269.30,187,Exchange Continuous
1IV25138K,09:43:03,269.30,70,Exchange Continuous
1IV25138J,09:43:03,269.30,87,Exchange Continuous
1IV25138I,09:43:03,269.30,23,Exchange Continuous
1IV25138A,09:42:30,269.25,174,Exchange Continuous
1IV251380,09:42:17,269.40,5,Retail Matching Facility
1IV25137Z,09:42:10,269.40,72,Exchange Continuous
1IV25137Y,09:42:10,269.40,72,Exchange Continuous
1IV25137X,09:42:10,269.40,119,Exchange Continuous
1IV25137T,09:41:52,269.50,19,Exchange Continuous
1IV25137S,09:41:52,269.50,448,Exchange Continuous
1IV25137R,09:41:52,269.50,49,Exchange Continuous
1IV25137Q,09:41:49,269.55,102,Exchange Continuous
1IV25137P,09:41:48,269.60,326,Exchange Continuous
1IV25137O,09:41:48,269.60,287,Exchange Continuous
1IV25137N,09:41:48,269.65,22,Exchange Continuous
1IV25137M,09:41:48,269.65,642,Exchange Continuous
1IV25137L,09:41:48,269.65,642,Exchange Continuous
1IV25137K,09:41:48,269.65,440,Exchange Continuous
1IV25137J,09:41:48,269.65,303,Exchange Continuous
1IV25137I,09:41:48,269.65,1 385,Exchange Continuous
1IV25137H,09:41:48,269.65,1 385,Exchange Continuous
1IV25137G,09:41:48,269.65,611,Exchange Continuous
1IV25137F,09:41:48,269.65,387,Exchange Continuous
1IV25137E,09:41:48,269.65,998,Exchange Continuous
1IV25137D,09:41:48,269.65,90,Exchange Continuous
1IV25137C,09:41:48,269.65,521,Exchange Continuous
1IV25137B,09:41:48,269.65,1 385,Exchange Continuous
1IV251378,09:41:41,269.70,421,Exchange Continuous
1IV251375,09:41:34,269.70,716,Exchange Continuous
1IV25136X,09:41:32,269.70,70,Exchange Continuous
1IV25136W,09:41:32,269.70,189,Exchange Continuous
1IV25136V,09:41:32,269.70,303,Exchange Continuous
1IV25136U,09:41:32,269.70,162,Exchange Continuous
1IV25136T,09:41:31,269.75,900,Retail Matching Facility
1IV25136S,09:41:31,269.75,600,Retail Matching Facility
1IV25135W,09:40:50,269.50,347,Exchange Continuous
1IV25135V,09:40:50,269.50,270,Exchange Continuous
1IV25135U,09:40:50,269.50,4,Exchange Continuous
1IV25135T,09:40:50,269.50,386,Exchange Continuous
1IV25135S,09:40:50,269.50,163,Exchange Continuous
1IV25135R,09:40:50,269.50,226,Exchange Continuous
1IV25135Q,09:40:50,269.55,18,Exchange Continuous
1IV25135P,09:40:43,269.45,85,Exchange Continuous
1IV25135O,09:40:42,269.40,6,Exchange Continuous
1IV25135N,09:40:42,269.40,83,Exchange Continuous
1IV25135M,09:40:42,269.40,89,Exchange Continuous
1IV25135L,09:40:36,269.35,45,Exchange Continuous
1IV25135K,09:40:36,269.35,258,Exchange Continuous
1IV25135J,09:40:36,269.35,174,Exchange Continuous
1IV25135H,09:40:24,269.35,79,Exchange Continuous
1IV25135G,09:40:24,269.35,119,Exchange Continuous
1IV25135F,09:40:24,269.35,171,Exchange Continuous
1IV251352,09:39:53,269.35,18,Retail Matching Facility
1IV25134C,09:38:00,269.45,342,Retail Matching Facility
1IV25134A,09:37:47,269.45,663,Retail Matching Facility
1IV251343,09:37:36,269.45,75,Retail Matching Facility
1IV251341,09:37:22,269.50,11,Exchange Continuous
1IV251340,09:37:22,269.50,47,Exchange Continuous
1IV25133Z,09:37:22,269.50,174,Exchange Continuous
1IV25133Y,09:37:21,269.45,87,Exchange Continuous
1IV25133X,09:37:21,269.45,87,Exchange Continuous
1IV25133W,09:37:21,269.40,70,Exchange Continuous
1IV25133V,09:37:21,269.40,165,Exchange Continuous
1IV25133U,09:37:09,269.35,303,Exchange Continuous
1IV25133T,09:37:09,269.35,410,Exchange Continuous
1IV25133S,09:37:09,269.35,30,Exchange Continuous
1IV25133R,09:37:02,269.40,166,Exchange Continuous
1IV25133Q,09:37:02,269.40,173,Exchange Continuous
1IV25133P,09:37:02,269.40,303,Exchange Continuous
1IV25133O,09:37:02,269.35,169,Exchange Continuous
1IV25133N,09:37:02,269.40,1 000,Exchange Continuous
1IV25133M,09:37:02,269.40,5,Exchange Continuous
1IV25133H,09:36:37,269.55,4,Exchange Continuous
1IV25133G,09:36:37,269.55,163,Exchange Continuous
1IV25133B,09:36:33,269.45,45,Exchange Continuous
1IV25133A,09:36:33,269.45,303,Exchange Continuous
1IV251339,09:36:33,269.50,303,Exchange Continuous
1IV251338,09:36:33,269.50,358,Exchange Continuous
1IV251337,09:36:33,269.50,459,Exchange Continuous
1IV251336,09:36:33,269.50,494,Exchange Continuous
1IV251335,09:36:33,269.50,459,Exchange Continuous
1IV251334,09:36:33,269.50,383,Exchange Continuous
1IV251333,09:36:33,269.50,28,Exchange Continuous
1IV251332,09:36:33,269.50,1,Exchange Continuous
1IV251331,09:36:33,269.55,1 326,Exchange Continuous
1IV251330,09:36:33,269.55,1 229,Exchange Continuous
1IV25132Z,09:36:33,269.55,97,Exchange Continuous
1IV25132O,09:36:09,269.70,115,Retail Matching Facility
1IV25131Y,09:35:55,269.65,70,Exchange Continuous
1IV25131X,09:35:55,269.65,8,Exchange Continuous
1IV25131V,09:35:38,269.60,27,Exchange Continuous
1IV25131U,09:35:38,269.60,100,Exchange Continuous
1IV25131T,09:35:38,269.60,340,Exchange Continuous
1IV25131S,09:35:38,269.60,100,Exchange Continuous
1IV25131R,09:35:38,269.60,479,Exchange Continuous
1IV25131Q,09:35:38,269.60,61,Exchange Continuous
1IV25131P,09:35:29,269.65,70,Exchange Continuous
1IV25131O,09:35:29,269.65,300,Exchange Continuous
1IV25131N,09:35:29,269.65,267,Exchange Continuous
1IV25131M,09:35:29,269.65,80,Exchange Continuous
1IV25131L,09:35:29,269.65,462,Exchange Continuous
1IV25131K,09:35:29,269.65,451,Exchange Continuous
1IV25131J,09:35:29,269.65,451,Exchange Continuous
1IV25131I,09:35:29,269.65,462,Exchange Continuous
1IV25131H,09:35:29,269.65,288,Exchange Continuous
1IV25131G,09:35:29,269.65,625,Exchange Continuous
1IV25131F,09:35:29,269.70,1 000,Exchange Continuous
1IV251319,09:35:12,269.75,70,Exchange Continuous
1IV251312,09:34:56,269.85,3,Exchange Continuous
1IV25130T,09:34:47,269.75,63,Exchange Continuous
1IV25130S,09:34:47,269.70,103,Exchange Continuous
1IV25130R,09:34:47,269.70,3,Exchange Continuous
1IV25130Q,09:34:47,269.70,122,Exchange Continuous
1IV251302,09:33:47,269.65,70,Exchange Continuous
1IV251301,09:33:47,269.65,37,Exchange Continuous
1IV251300,09:33:47,269.65,35,Exchange Continuous
1IV2512ZZ,09:33:47,269.65,164,Exchange Continuous
1IV2512ZY,09:33:47,269.60,39,Exchange Continuous
1IV2512ZW,09:33:46,269.60,100,Exchange Continuous
1IV2512ZV,09:33:46,269.60,295,Exchange Continuous
1IV2512ZU,09:33:46,269.60,295,Exchange Continuous
1IV2512ZT,09:33:46,269.60,300,Exchange Continuous
1IV2512ZS,09:33:46,269.60,100,Exchange Continuous
1IV2512ZR,09:33:46,269.65,303,Exchange Continuous
1IV2512ZQ,09:33:45,269.70,140,Exchange Continuous
1IV2512ZP,09:33:45,269.75,591,Exchange Continuous
1IV2512ZO,09:33:45,269.75,370,Exchange Continuous
1IV2512ZN,09:33:45,269.75,1,Exchange Continuous
1IV2512ZM,09:33:45,269.75,1 065,Exchange Continuous
1IV2512ZL,09:33:39,269.85,55,Exchange Continuous
1IV2512ZK,09:33:34,269.90,70,Exchange Continuous
1IV2512ZJ,09:33:32,269.90,290,Exchange Continuous
1IV2512ZI,09:33:32,269.95,212,Exchange Continuous
1IV2512ZE,09:33:31,270.00,1 199,Exchange Continuous
1IV2512ZD,09:33:31,270.00,472,Exchange Continuous
1IV2512ZC,09:33:31,270.05,1 283,Exchange Continuous
1IV2512ZB,09:33:31,270.05,974,Exchange Continuous
1IV2512ZA,09:33:31,270.05,527,Exchange Continuous
1IV2512Z9,09:33:31,270.05,933,Exchange Continuous
1IV2512Z8,09:33:31,270.05,303,Exchange Continuous
1IV2512Z7,09:33:31,270.10,303,Exchange Continuous
1IV2512Z6,09:33:31,270.10,1 556,Exchange Continuous
1IV2512Z5,09:33:31,270.10,300,Exchange Continuous
1IV2512Z4,09:33:31,270.10,511,Exchange Continuous
1IV2512YW,09:33:02,270.15,70,Exchange Continuous
1IV2512YV,09:33:02,270.15,288,Exchange Continuous
1IV2512YU,09:33:02,270.15,303,Exchange Continuous
1IV2512YL,09:32:33,270.05,80,Exchange Continuous
1IV2512YK,09:32:33,270.10,289,Exchange Continuous
1IV2512YJ,09:32:33,270.10,400,Exchange Continuous
1IV2512YI,09:32:33,270.10,240,Exchange Continuous
1IV2512YH,09:32:33,270.10,70,Exchange Continuous
1IV2512YG,09:32:33,270.10,303,Exchange Continuous
1IV2512YF,09:32:31,270.10,155,Exchange Continuous
1IV2512YE,09:32:31,270.05,154,Exchange Continuous
1IV2512YD,09:32:31,270.05,155,Exchange Continuous
1IV2512YC,09:32:19,270.10,303,Exchange Continuous
1IV2512YB,09:32:19,270.10,400,Exchange Continuous
1IV2512Y7,09:32:03,270.10,3,Exchange Continuous
1IV2512Y6,09:32:02,269.95,228,Exchange Continuous
1IV2512Y4,09:31:58,269.85,163,Exchange Continuous
1IV2512Y3,09:31:58,269.85,164,Exchange Continuous
1IV2512Y2,09:31:58,269.85,10,Exchange Continuous
1IV2512XZ,09:31:56,269.75,118,Exchange Continuous
1IV2512XY,09:31:56,269.75,1,Exchange Continuous
1IV2512XX,09:31:56,269.75,154,Exchange Continuous
1IV2512XW,09:31:53,269.65,146,Exchange Continuous
1IV2512XV,09:31:53,269.65,96,Exchange Continuous
1IV2512XT,09:31:34,269.70,16,Exchange Continuous
1IV2512XS,09:31:34,269.70,70,Exchange Continuous
1IV2512XQ,09:31:21,269.65,125,Exchange Continuous
1IV2512XP,09:31:21,269.65,104,Exchange Continuous
1IV2512XO,09:31:21,269.65,50,Exchange Continuous
1IV2512XN,09:31:15,269.60,33,Exchange Continuous
1IV2512XM,09:31:15,269.60,100,Exchange Continuous
1IV2512XB,09:30:53,269.75,303,Exchange Continuous
1IV2512XA,09:30:53,269.75,110,Retail Matching Facility
1IV2512X9,09:30:46,269.75,165,Exchange Continuous
1IV2512X8,09:30:35,269.70,240,Exchange Continuous
1IV2512X7,09:30:35,269.70,87,Exchange Continuous
1IV2512X6,09:30:35,269.70,216,Exchange Continuous
1IV2512X5,09:30:35,269.70,161,Exchange Continuous
1IV2512X4,09:30:35,269.70,70,Exchange Continuous
1IV2512X3,09:30:35,269.70,178,Exchange Continuous
1IV2512WY,09:30:31,269.70,40,Exchange Continuous
1IV2512WT,09:30:28,269.75,92,Exchange Continuous
1IV2512WS,09:30:28,269.75,62,Exchange Continuous
1IV2512WR,09:30:28,269.75,194,Exchange Continuous
1IV2512WQ,09:30:28,269.75,303,Exchange Continuous
1IV2512WP,09:30:28,269.75,23,Exchange Continuous
1IV2512WO,09:30:28,269.75,497,Exchange Continuous
1IV2512WN,09:30:28,269.75,256,Exchange Continuous
1IV2512WM,09:30:28,269.75,241,Exchange Continuous
1IV2512WI,09:30:27,269.80,113,Exchange Continuous
1IV2512WH,09:30:27,269.80,100,Exchange Continuous
1IV2512WG,09:30:27,269.80,203,Exchange Continuous
1IV2512WF,09:30:27,269.80,100,Exchange Continuous
1IV2512WE,09:30:27,269.80,100,Exchange Continuous
1IV2512WD,09:30:27,269.80,184,Exchange Continuous
1IV2512WC,09:30:27,269.80,100,Exchange Continuous
1IV2512WB,09:30:27,269.80,100,Exchange Continuous
1IV2512WA,09:30:27,269.80,184,Exchange Continuous
1IV2512W9,09:30:19,269.90,163,Exchange Continuous
1IV2512W2,09:30:06,270.05,240,Exchange Continuous
1IV2512W1,09:30:06,270.00,140,Retail Matching Facility
1IV2512VU,09:30:00,269.95,303,Exchange Continuous
1IV2512VM,09:29:32,270.00,70,Exchange Continuous
1IV2512VL,09:29:32,270.00,400,Exchange Continuous
1IV2512VK,09:29:27,270.00,2,Exchange Continuous
1IV2512VJ,09:29:23,269.95,42,Exchange Continuous
1IV2512VI,09:29:23,269.95,70,Exchange Continuous
1IV2512VG,09:29:21,269.95,223,Exchange Continuous
1IV2512VF,09:29:09,270.00,303,Exchange Continuous
1IV2512VE,09:29:09,269.95,400,Exchange Continuous
1IV2512VD,09:29:09,270.00,70,Exchange Continuous
1IV2512VC,09:29:09,270.05,300,Exchange Continuous
1IV2512VB,09:29:09,270.05,97,Exchange Continuous
1IV2512VA,09:29:09,270.05,303,Exchange Continuous
1IV2512V9,09:29:09,270.15,70,Exchange Continuous
1IV2512V8,09:29:09,270.15,134,Exchange Continuous
1IV2512V7,09:29:09,270.15,2,Exchange Continuous
1IV2512V6,09:29:09,270.15,240,Exchange Continuous
1IV2512V5,09:29:04,270.10,70,Exchange Continuous
1IV2512V4,09:29:04,270.15,245,Exchange Continuous
1IV2512V3,09:29:04,270.15,230,Exchange Continuous
1IV2512V2,09:29:04,270.15,303,Exchange Continuous
1IV2512V1,09:29:04,270.10,204,Exchange Continuous
1IV2512V0,09:29:04,270.10,18,Exchange Continuous
1IV2512UK,09:28:50,270.05,309,Exchange Continuous
1IV2512UC,09:28:33,270.00,303,Exchange Continuous
1IV2512UB,09:28:27,270.05,303,Exchange Continuous
1IV2512UA,09:28:24,270.00,70,Exchange Continuous
1IV2512U9,09:28:24,269.95,303,Exchange Continuous
1IV2512U8,09:28:24,269.95,111,Exchange Continuous
1IV2512U7,09:28:24,269.95,289,Exchange Continuous
1IV2512U6,09:28:24,269.95,120,Exchange Continuous
1IV2512U5,09:28:24,269.95,285,Exchange Continuous
1IV2512U4,09:28:24,269.95,18,Exchange Continuous
1IV2512U3,09:28:24,269.95,262,Exchange Continuous
1IV2512U2,09:28:24,269.95,262,Exchange Continuous
1IV2512U1,09:28:24,269.95,138,Exchange Continuous
1IV2512U0,09:28:24,269.95,262,Exchange Continuous
1IV2512TZ,09:28:24,269.95,280,Exchange Continuous
1IV2512TY,09:28:24,270.00,50,Exchange Continuous
1IV2512TX,09:28:24,270.00,280,Exchange Continuous
1IV2512TW,09:28:24,270.00,775,Exchange Continuous
1IV2512TV,09:28:24,270.00,209,Exchange Continuous
1IV2512TU,09:28:24,270.00,657,Exchange Continuous
1IV2512TT,09:28:24,270.00,1,Exchange Continuous
1IV2512TS,09:28:24,270.00,100,Exchange Continuous
1IV2512TR,09:28:24,270.00,286,Exchange Continuous
1IV2512TQ,09:28:24,270.00,3,Exchange Continuous
1IV2512TP,09:28:24,270.00,17,Exchange Continuous
1IV2512TO,09:28:24,270.00,50,Exchange Continuous
1IV2512TN,09:28:24,270.00,200,Exchange Continuous
1IV2512TM,09:28:19,270.05,387,Exchange Continuous
1IV2512TL,09:28:19,270.05,465,Exchange Continuous
1IV2512TK,09:28:19,270.05,49,Exchange Continuous
1IV2512TJ,09:28:19,270.05,416,Exchange Continuous
1IV2512TI,09:28:19,270.05,49,Exchange Continuous
1IV2512TH,09:28:18,270.05,105,Exchange Continuous
1IV2512TG,09:28:18,270.05,84,Exchange Continuous
1IV2512TF,09:28:18,270.05,381,Exchange Continuous
1IV2512TE,09:28:18,270.10,58,Exchange Continuous
1IV2512TD,09:28:18,270.10,21,Exchange Continuous
1IV2512TC,09:28:18,270.10,11,Exchange Continuous
1IV2512TB,09:28:18,270.10,89,Exchange Continuous
1IV2512TA,09:28:18,270.10,64,Exchange Continuous
1IV2512T9,09:28:18,270.10,100,Exchange Continuous
1IV2512SZ,09:28:05,270.10,100,Exchange Continuous
1IV2512SY,09:28:05,270.10,715,Exchange Continuous
1IV2512SX,09:28:05,270.10,400,Exchange Continuous
1IV2512SW,09:28:05,270.10,287,Exchange Continuous
1IV2512SV,09:28:05,270.10,303,Exchange Continuous
1IV2512SU,09:28:05,270.10,100,Exchange Continuous
1IV2512ST,09:28:00,270.20,159,Exchange Continuous
1IV2512SS,09:28:00,270.10,706,Exchange Continuous
1IV2512SR,09:28:00,270.10,288,Exchange Continuous
1IV2512SQ,09:28:00,270.10,303,Exchange Continuous
1IV2512SP,09:28:00,270.10,100,Exchange Continuous
1IV2512SO,09:27:54,270.20,70,Exchange Continuous
1IV2512SN,09:27:54,270.20,20,Retail Matching Facility
1IV2512SK,09:27:36,270.20,303,Exchange Continuous
1IV2512SJ,09:27:36,270.20,191,Exchange Continuous
1IV2512SI,09:27:36,270.20,156,Exchange Continuous
1IV2512SH,09:27:36,270.20,70,Exchange Continuous
1IV2512RJ,09:26:50,270.15,50,Exchange Continuous
1IV2512RI,09:26:50,270.15,303,Exchange Continuous
1IV2512RH,09:26:49,270.20,132,Exchange Continuous
1IV2512RG,09:26:49,270.20,132,Exchange Continuous
1IV2512RF,09:26:49,270.30,220,Exchange Continuous
1IV2512RE,09:26:49,270.30,303,Exchange Continuous
1IV2512RD,09:26:49,270.25,158,Exchange Continuous
1IV2512RC,09:26:49,270.20,1 200,Exchange Continuous
1IV2512RB,09:26:49,270.20,287,Exchange Continuous
1IV2512RA,09:26:49,270.20,303,Exchange Continuous
1IV2512R9,09:26:49,270.20,500,Exchange Continuous
1IV2512R8,09:26:49,270.25,400,Exchange Continuous
1IV2512R7,09:26:49,270.25,240,Exchange Continuous
1IV2512R6,09:26:49,270.25,303,Exchange Continuous
1IV2512R5,09:26:49,270.25,287,Exchange Continuous
1IV2512R4,09:26:49,270.25,178,Exchange Continuous
1IV2512R3,09:26:49,270.30,184,Exchange Continuous
1IV2512R2,09:26:49,270.30,287,Exchange Continuous
1IV2512R1,09:26:49,270.30,400,Exchange Continuous
1IV2512R0,09:26:49,270.30,303,Exchange Continuous
1IV2512QZ,09:26:49,270.30,627,Exchange Continuous
1IV2512QY,09:26:49,270.35,287,Exchange Continuous
1IV2512QX,09:26:49,270.35,400,Exchange Continuous
1IV2512QW,09:26:49,270.35,303,Exchange Continuous
1IV2512QA,09:26:34,270.40,50,Exchange Continuous
1IV2512Q9,09:26:34,270.40,50,Exchange Continuous
1IV2512Q8,09:26:30,270.40,537,Exchange Continuous
1IV2512Q7,09:26:29,270.40,263,Exchange Continuous
1IV2512Q6,09:26:29,270.40,537,Exchange Continuous
1IV2512Q5,09:26:29,270.40,1 200,Retail Matching Facility
1IV2512Q4,09:26:29,270.50,22,Exchange Continuous
1IV2512PW,09:26:21,270.60,21,Exchange Continuous
1IV2512PV,09:26:21,270.60,283,Exchange Continuous
1IV2512PU,09:26:21,270.60,20,Exchange Continuous
1IV2512PT,09:26:21,270.60,283,Exchange Continuous
1IV2512PS,09:26:21,270.60,283,Exchange Continuous
1IV2512PR,09:26:21,270.60,283,Exchange Continuous
1IV2512PQ,09:26:21,270.60,20,Exchange Continuous
1IV2512PP,09:26:21,270.60,283,Exchange Continuous
1IV2512PO,09:26:21,270.60,283,Exchange Continuous
1IV2512PN,09:26:21,270.60,30,Exchange Continuous
1IV2512PM,09:26:21,270.60,283,Exchange Continuous
1IV2512PL,09:26:21,270.60,283,Exchange Continuous
1IV2512PK,09:26:21,270.60,30,Retail Matching Facility
1IV2512PE,09:26:07,270.65,274,Exchange Continuous
1IV2512PD,09:26:07,270.65,70,Exchange Continuous
1IV2512PC,09:26:07,270.65,70,Exchange Continuous
1IV2512PA,09:26:02,270.65,15,Exchange Continuous
1IV2512P9,09:26:02,270.65,85,Exchange Continuous
1IV2512P8,09:26:02,270.70,10,Exchange Continuous
1IV2512P3,09:25:32,270.75,70,Exchange Continuous
1IV2512P2,09:25:32,270.75,259,Exchange Continuous
1IV2512P1,09:25:24,270.85,70,Exchange Continuous
1IV2512P0,09:25:24,270.85,598,Exchange Continuous
1IV2512OZ,09:25:24,270.85,1 348,Exchange Continuous
1IV2512OP,09:25:16,270.85,13,Exchange Continuous
1IV2512OO,09:25:15,270.85,724,Exchange Continuous
1IV2512ON,09:25:15,270.95,220,Exchange Continuous
1IV2512OM,09:25:15,270.95,248,Exchange Continuous
1IV2512OL,09:25:14,270.95,55,Exchange Continuous
1IV2512OK,09:25:14,270.95,248,Exchange Continuous
1IV2512OJ,09:25:14,270.95,248,Exchange Continuous
1IV2512OI,09:25:14,270.95,55,Exchange Continuous
1IV2512OH,09:25:14,270.95,248,Exchange Continuous
1IV2512OG,09:25:14,270.95,248,Exchange Continuous
1IV2512OF,09:25:14,270.95,248,Exchange Continuous
1IV2512OE,09:25:14,270.95,55,Exchange Continuous
1IV2512OD,09:25:14,270.95,248,Exchange Continuous
1IV2512OC,09:25:14,270.95,248,Exchange Continuous
1IV2512OB,09:25:14,270.95,248,Exchange Continuous
1IV2512OA,09:25:14,270.95,40,Exchange Continuous
1IV2512O9,09:25:14,270.95,128,Exchange Continuous
